cleaner__getlemmatisation,cleaner__removedigit,svm__C,svm__gamma,svm__kernel,tfidf__lowercase,tfidf__stop_words,accuracy
False,True,0.001,0.01,poly,False,english,0.5379211546876217
False,False,0.01,0.01,poly,False,english,0.5379211546876217
True,False,0.001,0.001,poly,True,english,0.5379211546876217
False,False,0.01,0.01,poly,True,english,0.5379211546876217
False,False,0.1,1.0,poly,True,english,0.5379211546876217
True,False,0.01,0.01,poly,True,english,0.5379211546876217
False,True,0.01,1.0,poly,False,english,0.5379211546876217
False,False,0.1,1.0,poly,False,english,0.5379211546876217
False,True,10.0,0.001,poly,False,english,0.5379211546876217
True,False,0.1,0.01,poly,True,english,0.5379211546876217
False,False,0.001,0.001,poly,True,english,0.5379211546876217
False,False,0.1,0.001,poly,True,english,0.5379211546876217
False,False,0.001,0.001,poly,False,english,0.5379211546876217
False,False,0.1,0.1,poly,False,english,0.5379211546876217
False,False,10.0,0.01,poly,True,english,0.5379211546876217
False,True,1.0,0.1,poly,False,english,0.5379211546876217
True,False,1.0,0.01,poly,True,english,0.5379211546876217
False,True,10.0,0.1,poly,False,english,0.5379211546876217
False,False,10.0,0.001,poly,False,english,0.5379211546876217
False,True,0.001,1.0,poly,False,english,0.5379211546876217
True,False,0.001,1.0,poly,True,english,0.5379211546876217
False,False,0.1,0.001,poly,False,english,0.5379211546876217
False,False,10.0,0.001,poly,True,english,0.5379211546876217
False,True,0.01,0.001,poly,False,english,0.5379211546876217
True,False,0.001,0.1,poly,True,english,0.5379211546876217
False,False,0.01,1.0,poly,False,english,0.5379211546876217
False,False,0.1,0.1,poly,True,english,0.5379211546876217
False,False,0.1,0.01,poly,True,english,0.5379211546876217
True,False,0.1,1.0,poly,True,english,0.5379211546876217
False,False,0.01,1.0,poly,True,english,0.5379211546876217
False,True,0.001,0.1,poly,False,english,0.5379211546876217
False,True,0.01,0.01,poly,False,english,0.5379211546876217
False,False,0.1,0.01,poly,False,english,0.5379211546876217
True,False,0.01,0.001,poly,True,english,0.5379211546876217
True,False,0.001,0.01,poly,True,english,0.5379211546876217
False,True,0.001,0.001,poly,False,english,0.5379211546876217
True,False,1.0,0.001,poly,True,english,0.5379211546876217
True,False,0.01,1.0,poly,True,english,0.5379211546876217
False,False,0.01,0.001,poly,False,english,0.5379211546876217
False,False,1.0,0.1,poly,True,english,0.5379211546876217
True,False,10.0,0.01,poly,True,english,0.5379211546876217
False,False,0.001,1.0,poly,True,english,0.5379211546876217
False,False,0.001,0.1,poly,False,english,0.5379211546876217
False,True,0.1,1.0,poly,False,english,0.5379211546876217
False,False,1.0,0.1,poly,False,english,0.5379211546876217
False,False,0.001,0.1,poly,True,english,0.5379211546876217
False,True,0.1,0.1,poly,False,english,0.5379211546876217
False,False,1.0,0.01,poly,True,english,0.5379211546876217
False,False,10.0,0.1,poly,False,english,0.5379211546876217
False,False,1.0,0.001,poly,False,english,0.5379211546876217
False,False,0.001,1.0,poly,False,english,0.5379211546876217
True,False,0.01,0.1,poly,True,english,0.5379211546876217
True,False,10.0,0.1,poly,True,english,0.5379211546876217
False,True,0.1,0.01,poly,False,english,0.5379211546876217
False,True,0.1,0.001,poly,False,english,0.5379211546876217
False,True,1.0,0.001,poly,False,english,0.5379211546876217
False,False,10.0,0.1,poly,True,english,0.5379211546876217
False,False,0.001,0.01,poly,False,english,0.5379211546876217
False,True,10.0,0.01,poly,False,english,0.5379211546876217
True,False,0.1,0.001,poly,True,english,0.5379211546876217
False,False,0.001,0.01,poly,True,english,0.5379211546876217
True,False,10.0,0.001,poly,True,english,0.5379211546876217
False,False,1.0,0.01,poly,False,english,0.5379211546876217
False,True,1.0,0.01,poly,False,english,0.5379211546876217
True,False,10.0,0.1,poly,False,english,0.5369231506956057
True,False,1.0,0.001,poly,False,english,0.5369231506956057
True,True,0.1,1.0,poly,False,english,0.5369231506956057
True,True,0.1,1.0,poly,True,english,0.5369231506956057
True,False,1.0,0.01,poly,False,english,0.5369231506956057
True,True,0.01,0.1,poly,True,english,0.5369231506956057
True,False,0.001,0.1,poly,False,english,0.5369231506956057
True,False,10.0,0.01,poly,False,english,0.5369231506956057
True,True,0.1,0.1,poly,False,english,0.5369231506956057
True,True,0.01,0.1,poly,False,english,0.5369231506956057
True,True,10.0,0.001,poly,True,english,0.5369231506956057
True,True,1.0,0.01,poly,True,english,0.5369231506956057
True,True,1.0,0.01,poly,False,english,0.5369231506956057
True,True,0.1,0.001,poly,True,english,0.5369231506956057
True,True,10.0,0.01,poly,True,english,0.5369231506956057
True,True,10.0,0.01,poly,False,english,0.5369231506956057
True,True,0.1,0.001,poly,False,english,0.5369231506956057
True,True,10.0,0.1,poly,False,english,0.5369231506956057
True,True,0.1,0.01,poly,True,english,0.5369231506956057
True,False,0.001,0.001,poly,False,english,0.5369231506956057
True,True,0.01,1.0,poly,False,english,0.5369231506956057
True,False,10.0,0.001,poly,False,english,0.5369231506956057
True,False,1.0,0.1,poly,False,english,0.5369231506956057
True,True,0.1,0.01,poly,False,english,0.5369231506956057
True,True,1.0,0.1,poly,False,english,0.5369231506956057
True,True,10.0,0.001,poly,False,english,0.5369231506956057
True,True,0.01,1.0,poly,True,english,0.5369231506956057
True,True,1.0,0.1,poly,True,english,0.5369231506956057
True,True,0.1,0.1,poly,True,english,0.5369231506956057
True,False,0.001,0.01,poly,False,english,0.5369231506956057
True,True,10.0,0.1,poly,True,english,0.5369231506956057
True,True,1.0,0.001,poly,False,english,0.5369231506956057
True,False,0.1,0.01,poly,False,english,0.5369231506956057
True,True,0.01,0.01,poly,True,english,0.5369231506956057
True,True,0.01,0.001,poly,True,english,0.5369231506956057
True,False,0.1,0.1,poly,False,english,0.5369231506956057
True,True,0.01,0.001,poly,False,english,0.5369231506956057
True,False,0.01,0.01,poly,False,english,0.5369231506956057
True,False,0.01,0.001,poly,False,english,0.5369231506956057
True,True,0.001,1.0,poly,False,english,0.5369231506956057
True,True,0.001,1.0,poly,True,english,0.5369231506956057
True,False,0.1,0.001,poly,False,english,0.5369231506956057
True,True,0.001,0.1,poly,False,english,0.5369231506956057
True,True,0.001,0.1,poly,True,english,0.5369231506956057
True,False,0.01,1.0,poly,False,english,0.5369231506956057
True,True,0.001,0.01,poly,True,english,0.5369231506956057
True,False,0.1,1.0,poly,False,english,0.5369231506956057
True,True,0.001,0.01,poly,False,english,0.5369231506956057
True,False,0.001,1.0,poly,False,english,0.5369231506956057
True,True,0.001,0.001,poly,False,english,0.5369231506956057
True,True,0.01,0.01,poly,False,english,0.5369231506956057
True,True,0.001,0.001,poly,True,english,0.5369231506956057
True,True,1.0,0.001,poly,True,english,0.5369231506956057
True,False,0.01,0.1,poly,False,english,0.5369231506956057
False,True,0.01,1.0,rbf,False,english,0.5299371227514941
False,True,0.1,1.0,rbf,False,english,0.5299371227514941
False,True,0.001,1.0,rbf,False,english,0.5299371227514941
False,False,0.1,1.0,rbf,False,english,0.5289391187594781
False,False,0.01,1.0,rbf,False,english,0.5289391187594781
False,False,0.001,1.0,rbf,False,english,0.5289391187594781
False,True,0.1,1.0,rbf,True,english,0.5229510948073822
False,True,0.001,1.0,rbf,True,english,0.5229510948073822
False,True,0.01,1.0,rbf,True,english,0.5229510948073822
False,False,0.01,1.0,rbf,True,english,0.5209550868233502
False,False,0.001,1.0,rbf,True,english,0.5209550868233502
False,False,0.1,1.0,rbf,True,english,0.5209550868233502
False,True,0.01,1.0,sigmoid,False,,0.5189590788393184
False,False,0.001,1.0,sigmoid,False,,0.5189590788393184
False,True,0.001,1.0,sigmoid,False,,0.5189590788393184
False,False,0.01,1.0,sigmoid,False,,0.5189590788393184
True,False,0.01,1.0,rbf,False,english,0.5179610748473024
True,False,0.1,1.0,rbf,False,english,0.5179610748473024
True,False,0.001,1.0,rbf,False,english,0.5179610748473024
True,True,0.01,1.0,rbf,False,english,0.5169630708552865
True,True,0.001,1.0,rbf,False,english,0.5169630708552865
True,True,0.1,1.0,rbf,False,english,0.5169630708552865
False,True,0.01,1.0,sigmoid,True,,0.5149670628712545
False,True,0.001,1.0,sigmoid,True,,0.5149670628712545
False,True,0.1,0.01,rbf,True,,0.5119730508952066
True,True,0.01,1.0,sigmoid,False,,0.5119730508952066
False,True,0.01,0.01,rbf,True,,0.5119730508952066
False,True,1.0,0.01,rbf,True,,0.5119730508952066
False,False,0.01,1.0,sigmoid,True,,0.5119730508952066
False,False,0.001,1.0,sigmoid,True,,0.5119730508952066
False,True,0.001,0.01,rbf,True,,0.5119730508952066
True,True,0.001,1.0,sigmoid,False,,0.5119730508952066
True,True,0.1,1.0,rbf,True,english,0.5109750469031905
True,True,0.01,1.0,rbf,True,english,0.5109750469031905
False,True,1.0,0.001,sigmoid,True,,0.5109750469031905
False,True,0.01,0.001,sigmoid,True,,0.5109750469031905
False,True,0.01,0.01,linear,True,,0.5109750469031905
False,True,0.01,0.001,rbf,True,,0.5109750469031905
False,True,1.0,0.001,rbf,True,,0.5109750469031905
False,True,0.1,0.1,sigmoid,True,,0.5109750469031905
False,True,0.001,0.1,sigmoid,True,,0.5109750469031905
False,True,0.001,1.0,linear,True,,0.5109750469031905
False,True,0.01,1.0,linear,True,,0.5109750469031905
False,True,0.1,0.01,sigmoid,True,,0.5109750469031905
False,True,0.01,0.01,sigmoid,True,,0.5109750469031905
True,True,0.01,1.0,sigmoid,True,,0.5109750469031905
False,True,10.0,0.001,rbf,True,,0.5109750469031905
False,True,0.001,0.01,linear,True,,0.5109750469031905
False,True,1.0,0.01,sigmoid,True,,0.5109750469031905
False,True,0.001,0.01,sigmoid,True,,0.5109750469031905
False,True,0.01,0.1,linear,True,,0.5109750469031905
True,True,0.001,1.0,sigmoid,True,,0.5109750469031905
False,True,0.01,0.1,sigmoid,True,,0.5109750469031905
False,True,0.001,0.001,sigmoid,True,,0.5109750469031905
False,True,0.001,0.1,linear,True,,0.5109750469031905
False,True,0.1,0.001,rbf,True,,0.5109750469031905
False,True,10.0,0.001,sigmoid,True,,0.5109750469031905
False,True,0.001,0.001,rbf,True,,0.5109750469031905
False,True,0.001,0.001,linear,True,,0.5109750469031905
True,True,0.001,1.0,rbf,True,english,0.5109750469031905
False,True,0.1,0.001,sigmoid,True,,0.5109750469031905
False,True,0.01,0.001,linear,True,,0.5109750469031905
False,False,10.0,0.001,rbf,True,,0.5099770429111746
False,False,10.0,0.001,sigmoid,True,,0.5099770429111746
False,False,0.01,0.001,rbf,True,,0.5099770429111746
False,False,0.01,0.001,linear,True,,0.5099770429111746
False,False,1.0,0.01,sigmoid,True,,0.5099770429111746
True,False,0.001,1.0,rbf,True,english,0.5099770429111746
True,False,0.1,1.0,rbf,True,english,0.5099770429111746
True,False,0.01,1.0,sigmoid,False,,0.5099770429111746
False,False,0.001,1.0,linear,True,,0.5099770429111746
True,False,0.01,1.0,sigmoid,True,,0.5099770429111746
True,False,0.001,1.0,sigmoid,False,,0.5099770429111746
True,False,0.001,1.0,sigmoid,True,,0.5099770429111746
False,False,0.1,0.001,rbf,True,,0.5099770429111746
False,False,0.01,0.1,sigmoid,True,,0.5099770429111746
False,False,1.0,0.001,rbf,True,,0.5099770429111746
False,False,0.001,0.1,linear,True,,0.5099770429111746
False,False,0.1,0.001,sigmoid,True,,0.5099770429111746
True,False,0.01,1.0,rbf,True,english,0.5099770429111746
False,False,0.1,0.01,sigmoid,True,,0.5099770429111746
False,False,0.001,0.1,sigmoid,True,,0.5099770429111746
False,False,0.01,1.0,linear,True,,0.5099770429111746
False,False,0.001,0.01,sigmoid,True,,0.5099770429111746
False,False,0.1,0.1,sigmoid,True,,0.5099770429111746
False,False,0.01,0.01,sigmoid,True,,0.5099770429111746
False,False,0.01,0.001,sigmoid,True,,0.5099770429111746
False,False,0.01,0.01,linear,True,,0.5099770429111746
False,False,0.001,0.001,rbf,True,,0.5099770429111746
False,False,0.001,0.001,linear,True,,0.5099770429111746
False,False,0.001,0.001,sigmoid,True,,0.5099770429111746
False,False,1.0,0.001,sigmoid,True,,0.5099770429111746
False,False,0.001,0.01,linear,True,,0.5099770429111746
False,False,0.01,0.1,linear,True,,0.5099770429111746
False,True,0.001,0.1,linear,False,,0.5089790389191586
False,True,0.001,0.1,rbf,True,,0.5089790389191586
False,True,0.1,0.001,rbf,False,,0.5089790389191586
False,True,0.001,1.0,linear,False,,0.5089790389191586
True,True,0.01,0.1,sigmoid,True,,0.5089790389191586
False,True,1.0,0.001,sigmoid,False,,0.5089790389191586
False,True,0.001,0.1,sigmoid,False,,0.5089790389191586
False,False,0.1,0.01,rbf,True,,0.5089790389191586
True,False,0.001,0.1,rbf,True,,0.5089790389191586
False,True,0.001,0.01,sigmoid,False,,0.5089790389191586
False,False,0.001,0.01,rbf,True,,0.5089790389191586
False,True,0.1,0.1,sigmoid,False,,0.5089790389191586
True,False,0.1,0.1,rbf,True,,0.5089790389191586
True,True,0.001,0.1,sigmoid,True,,0.5089790389191586
False,True,0.01,0.1,rbf,True,,0.5089790389191586
False,True,0.1,0.1,rbf,True,,0.5089790389191586
False,True,0.01,0.001,rbf,False,,0.5089790389191586
False,True,1.0,0.01,sigmoid,False,,0.5089790389191586
False,True,0.01,0.001,sigmoid,False,,0.5089790389191586
False,True,0.01,0.01,linear,False,,0.5089790389191586
False,False,0.01,0.01,rbf,True,,0.5089790389191586
False,True,0.01,1.0,linear,False,,0.5089790389191586
False,True,0.01,0.1,sigmoid,False,,0.5089790389191586
False,True,0.01,0.01,sigmoid,False,,0.5089790389191586
False,True,0.1,0.01,sigmoid,False,,0.5089790389191586
False,True,0.01,0.1,linear,False,,0.5089790389191586
False,True,0.01,0.001,linear,False,,0.5089790389191586
False,True,0.1,0.001,sigmoid,False,,0.5089790389191586
False,True,0.001,0.001,sigmoid,False,,0.5089790389191586
False,True,1.0,0.001,rbf,False,,0.5089790389191586
False,False,1.0,0.01,rbf,True,,0.5089790389191586
False,True,0.001,0.001,linear,False,,0.5089790389191586
True,True,0.1,0.1,sigmoid,True,,0.5089790389191586
False,True,10.0,0.001,rbf,False,,0.5089790389191586
False,True,0.001,0.001,rbf,False,,0.5089790389191586
False,True,10.0,0.001,sigmoid,False,,0.5089790389191586
True,False,0.01,0.1,rbf,True,,0.5089790389191586
False,True,0.001,0.01,linear,False,,0.5089790389191586
True,True,0.1,1.0,rbf,True,,0.5079870289451127
True,True,0.1,0.01,sigmoid,True,,0.5079810349271426
False,True,0.001,0.01,poly,True,,0.5079810349271426
True,True,0.001,0.001,rbf,True,,0.5079810349271426
False,True,0.1,0.01,poly,False,,0.5079810349271426
False,True,0.01,0.1,poly,True,,0.5079810349271426
False,False,1.0,0.1,poly,False,,0.5079810349271426
False,True,0.01,0.1,poly,False,,0.5079810349271426
False,False,0.01,0.001,poly,False,,0.5079810349271426
False,False,0.01,0.1,poly,False,,0.5079810349271426
False,True,1.0,0.1,poly,True,,0.5079810349271426
False,True,0.1,0.01,poly,True,,0.5079810349271426
False,False,1.0,0.001,poly,False,,0.5079810349271426
False,True,10.0,0.01,poly,True,,0.5079810349271426
True,True,0.1,0.01,rbf,False,,0.5079810349271426
False,True,1.0,0.1,poly,False,,0.5079810349271426
True,True,0.1,0.01,rbf,True,,0.5079810349271426
True,True,0.01,0.001,sigmoid,True,,0.5079810349271426
False,True,0.01,0.01,poly,False,,0.5079810349271426
False,True,0.01,0.01,poly,True,,0.5079810349271426
True,True,0.1,0.001,sigmoid,True,,0.5079810349271426
False,True,0.01,0.01,rbf,False,,0.5079810349271426
True,True,0.1,0.1,rbf,True,,0.5079810349271426
True,True,1.0,0.01,sigmoid,True,,0.5079810349271426
False,False,10.0,0.01,poly,False,,0.5079810349271426
False,True,1.0,0.001,poly,False,,0.5079810349271426
False,True,1.0,0.01,poly,True,,0.5079810349271426
True,True,0.001,1.0,linear,True,,0.5079810349271426
True,True,1.0,0.001,rbf,True,,0.5079810349271426
False,True,0.1,0.001,poly,False,,0.5079810349271426
False,False,1.0,0.01,poly,False,,0.5079810349271426
False,True,0.1,0.001,poly,True,,0.5079810349271426
True,True,1.0,0.001,sigmoid,True,,0.5079810349271426
False,True,1.0,0.01,poly,False,,0.5079810349271426
False,True,1.0,0.001,poly,True,,0.5079810349271426
False,False,0.001,0.001,poly,False,,0.5079810349271426
True,True,1.0,0.01,rbf,True,,0.5079810349271426
False,False,0.001,0.01,poly,False,,0.5079810349271426
False,True,0.01,1.0,poly,False,,0.5079810349271426
True,True,1.0,0.01,rbf,False,,0.5079810349271426
False,True,0.01,1.0,poly,True,,0.5079810349271426
False,True,1.0,0.01,rbf,False,,0.5079810349271426
True,True,0.01,0.001,linear,True,,0.5079810349271426
False,True,0.1,0.01,rbf,False,,0.5079810349271426
False,False,0.01,0.01,poly,False,,0.5079810349271426
False,True,0.001,0.01,poly,False,,0.5079810349271426
True,True,0.01,0.001,rbf,True,,0.5079810349271426
True,True,0.01,0.01,linear,True,,0.5079810349271426
False,True,10.0,0.01,poly,False,,0.5079810349271426
False,False,0.001,1.0,poly,False,,0.5079810349271426
False,True,0.001,1.0,poly,False,,0.5079810349271426
True,True,0.01,0.1,rbf,True,,0.5079810349271426
False,True,0.1,0.1,poly,False,,0.5079810349271426
False,False,0.1,0.001,poly,False,,0.5079810349271426
True,True,0.001,0.01,sigmoid,True,,0.5079810349271426
True,True,10.0,0.001,sigmoid,True,,0.5079810349271426
False,True,0.001,0.001,poly,False,,0.5079810349271426
True,True,0.001,0.01,linear,True,,0.5079810349271426
False,True,0.1,1.0,poly,False,,0.5079810349271426
False,True,10.0,0.001,poly,False,,0.5079810349271426
False,True,0.001,0.1,poly,False,,0.5079810349271426
False,False,0.1,1.0,poly,False,,0.5079810349271426
False,True,0.001,0.1,poly,True,,0.5079810349271426
False,False,0.001,0.1,poly,False,,0.5079810349271426
True,True,0.01,1.0,linear,True,,0.5079810349271426
False,True,10.0,0.001,poly,True,,0.5079810349271426
False,False,0.1,0.01,poly,False,,0.5079810349271426
False,True,0.1,1.0,poly,True,,0.5079810349271426
True,True,0.001,0.01,rbf,False,,0.5079810349271426
True,True,0.001,0.01,rbf,True,,0.5079810349271426
False,True,0.001,0.01,rbf,False,,0.5079810349271426
False,False,0.1,0.1,poly,False,,0.5079810349271426
False,True,0.1,0.1,poly,True,,0.5079810349271426
False,True,0.001,0.001,poly,True,,0.5079810349271426
True,True,0.01,0.01,sigmoid,True,,0.5079810349271426
True,True,0.001,0.001,sigmoid,True,,0.5079810349271426
True,True,0.01,0.01,rbf,True,,0.5079810349271426
False,False,10.0,0.1,poly,False,,0.5079810349271426
True,True,0.01,0.01,rbf,False,,0.5079810349271426
True,True,0.001,0.001,linear,True,,0.5079810349271426
True,True,0.001,0.1,rbf,True,,0.5079810349271426
False,False,0.01,1.0,poly,False,,0.5079810349271426
True,True,10.0,0.001,rbf,True,,0.5079810349271426
False,True,0.01,0.001,poly,False,,0.5079810349271426
True,True,0.1,0.001,rbf,True,,0.5079810349271426
False,True,0.01,0.001,poly,True,,0.5079810349271426
False,True,0.001,1.0,poly,True,,0.5079810349271426
True,True,0.001,0.1,linear,True,,0.5079810349271426
False,True,10.0,0.1,poly,True,,0.5079810349271426
False,False,10.0,0.001,poly,False,,0.5079810349271426
True,True,0.01,0.1,linear,True,,0.5079810349271426
False,True,10.0,0.1,poly,False,,0.5079810349271426
True,True,0.001,0.1,linear,False,,0.5069830309351268
True,False,0.01,1.0,linear,True,,0.5069830309351268
True,True,0.001,1.0,linear,False,,0.5069830309351268
False,False,0.001,1.0,poly,True,,0.5069830309351268
True,True,0.001,0.001,rbf,False,,0.5069830309351268
True,True,0.001,0.01,linear,False,,0.5069830309351268
True,True,0.001,0.1,sigmoid,False,,0.5069830309351268
False,False,10.0,0.1,poly,True,,0.5069830309351268
True,True,0.001,0.001,sigmoid,False,,0.5069830309351268
True,False,0.1,0.001,rbf,True,,0.5069830309351268
False,False,0.01,0.001,poly,True,,0.5069830309351268
True,False,0.01,0.1,linear,True,,0.5069830309351268
True,True,0.001,0.001,linear,False,,0.5069830309351268
True,False,0.01,0.1,sigmoid,True,,0.5069830309351268
False,False,0.001,0.1,poly,True,,0.5069830309351268
True,True,0.001,0.01,sigmoid,False,,0.5069830309351268
True,False,0.01,0.001,rbf,True,,0.5069830309351268
False,False,0.001,0.01,poly,True,,0.5069830309351268
True,False,0.001,0.1,sigmoid,True,,0.5069830309351268
True,False,1.0,0.01,sigmoid,True,,0.5069830309351268
True,False,0.001,0.1,linear,True,,0.5069830309351268
True,True,0.01,0.1,sigmoid,False,,0.5069830309351268
True,True,0.01,1.0,linear,False,,0.5069830309351268
True,False,0.001,0.01,sigmoid,True,,0.5069830309351268
False,False,0.1,0.1,poly,True,,0.5069830309351268
True,False,0.001,0.01,linear,True,,0.5069830309351268
True,False,0.001,0.001,sigmoid,True,,0.5069830309351268
False,False,0.1,1.0,poly,True,,0.5069830309351268
True,False,0.001,0.001,rbf,True,,0.5069830309351268
True,False,0.001,0.001,linear,True,,0.5069830309351268
True,True,10.0,0.001,sigmoid,False,,0.5069830309351268
True,True,10.0,0.001,rbf,False,,0.5069830309351268
False,False,1.0,0.001,poly,True,,0.5069830309351268
True,True,0.1,0.001,rbf,False,,0.5069830309351268
True,False,10.0,0.001,rbf,True,,0.5069830309351268
True,True,0.1,0.001,sigmoid,False,,0.5069830309351268
True,False,10.0,0.001,sigmoid,True,,0.5069830309351268
False,False,1.0,0.1,poly,True,,0.5069830309351268
True,True,1.0,0.01,sigmoid,False,,0.5069830309351268
True,True,0.1,0.1,sigmoid,False,,0.5069830309351268
True,True,1.0,0.001,sigmoid,False,,0.5069830309351268
False,False,1.0,0.01,poly,True,,0.5069830309351268
True,False,0.1,0.001,sigmoid,True,,0.5069830309351268
False,False,0.1,0.01,poly,True,,0.5069830309351268
False,False,0.1,0.001,poly,True,,0.5069830309351268
True,True,0.01,0.001,sigmoid,False,,0.5069830309351268
True,False,0.01,0.01,sigmoid,True,,0.5069830309351268
False,False,0.001,0.001,poly,True,,0.5069830309351268
True,False,0.1,0.01,sigmoid,True,,0.5069830309351268
False,False,0.01,0.01,poly,True,,0.5069830309351268
True,True,0.01,0.001,linear,False,,0.5069830309351268
True,True,0.01,0.001,rbf,False,,0.5069830309351268
True,False,0.01,0.01,linear,True,,0.5069830309351268
False,False,0.01,0.1,poly,True,,0.5069830309351268
True,False,0.01,0.001,sigmoid,True,,0.5069830309351268
False,False,10.0,0.01,poly,True,,0.5069830309351268
False,False,10.0,0.001,poly,True,,0.5069830309351268
True,False,0.1,0.1,sigmoid,True,,0.5069830309351268
True,True,1.0,0.001,rbf,False,,0.5069830309351268
True,True,0.01,0.01,linear,False,,0.5069830309351268
False,False,0.01,1.0,poly,True,,0.5069830309351268
True,False,0.01,0.001,linear,True,,0.5069830309351268
True,False,1.0,0.001,rbf,True,,0.5069830309351268
True,True,0.01,0.01,sigmoid,False,,0.5069830309351268
True,False,1.0,0.001,sigmoid,True,,0.5069830309351268
True,True,0.01,0.1,linear,False,,0.5069830309351268
True,False,0.001,1.0,linear,True,,0.5069830309351268
True,True,0.1,0.01,sigmoid,False,,0.5069830309351268
False,True,1.0,0.01,rbf,True,english,0.5059850269431108
False,True,10.0,0.001,sigmoid,True,english,0.5059850269431108
False,True,1.0,0.001,sigmoid,True,english,0.5059850269431108
False,True,10.0,0.001,rbf,True,english,0.5059850269431108
False,True,1.0,0.01,sigmoid,True,english,0.5059850269431108
False,True,0.001,0.001,linear,True,english,0.5059850269431108
True,True,0.1,0.1,rbf,False,,0.5059850269431108
False,True,0.001,0.001,sigmoid,True,english,0.5059850269431108
True,True,1.0,0.1,poly,True,,0.5059850269431108
True,True,1.0,0.01,poly,False,,0.5059850269431108
True,True,1.0,0.01,poly,True,,0.5059850269431108
True,False,10.0,0.01,poly,True,,0.5059850269431108
True,False,10.0,0.1,poly,True,,0.5059850269431108
True,True,1.0,0.001,poly,False,,0.5059850269431108
True,False,0.01,1.0,poly,True,,0.5059850269431108
False,True,0.001,0.001,rbf,True,english,0.5059850269431108
True,True,1.0,0.001,poly,True,,0.5059850269431108
True,True,0.1,1.0,poly,False,,0.5059850269431108
True,True,0.1,1.0,poly,True,,0.5059850269431108
True,True,0.1,0.001,poly,False,,0.5059850269431108
False,True,0.001,0.01,linear,True,english,0.5059850269431108
False,True,0.001,0.01,rbf,True,english,0.5059850269431108
True,True,0.1,0.1,poly,False,,0.5059850269431108
True,True,0.1,0.1,poly,True,,0.5059850269431108
False,True,0.001,0.01,sigmoid,True,english,0.5059850269431108
